Merchant_id,Total_sales,Sales_use_coupon,Total_coupon,Merchant_min_distance,Merchant_max_distance,Merchant_mean_distance,Merchant_median_distance,Merchant_coupon_transfer_rate,Coupon_rate
4826,5,1,7,10,10,10.0,10,0.14285714285714285,0.2
7501,1,1,1,-1,-1,-1.0,-1,1.0,1.0
7147,35,1,19,0,0,0.0,0,0.05263157894736842,0.02857142857142857
6342,14,4,9,1,5,4.0,5,0.4444444444444444,0.2857142857142857
1274,14,1,5,0,0,0.0,0,0.2,0.07142857142857142
1296,3,2,4,6,6,6.0,6,0.5,0.6666666666666666
7539,23,1,18,4,4,4.0,4,0.05555555555555555,0.043478260869565216
8126,35,5,13,-1,0,-0.2,0,0.38461538461538464,0.14285714285714285
5884,132,16,66,-1,10,1.5625,1,0.24242424242424243,0.12121212121212122
1772,62,3,38,0,2,1.3333333333333333,2,0.07894736842105263,0.04838709677419355
6152,24,2,7,0,10,5.0,0,0.2857142857142857,0.08333333333333333
6695,9,2,9,3,7,5.0,3,0.2222222222222222,0.2222222222222222
1163,37,2,7,0,0,0.0,0,0.2857142857142857,0.05405405405405406
5930,7,1,5,-1,-1,-1.0,-1,0.2,0.14285714285714285
1489,6,2,5,0,10,5.0,0,0.4,0.3333333333333333
4848,6,1,5,7,7,7.0,7,0.2,0.16666666666666666
406,34,7,15,0,0,0.0,0,0.4666666666666667,0.20588235294117646
5552,38,1,17,0,0,0.0,0,0.058823529411764705,0.02631578947368421
5188,12,1,6,5,5,5.0,5,0.16666666666666666,0.08333333333333333
787,3,1,3,3,3,3.0,3,0.3333333333333333,0.3333333333333333
2962,6,2,3,3,3,3.0,3,0.6666666666666666,0.3333333333333333
6476,18,1,4,0,0,0.0,0,0.25,0.05555555555555555
1752,3,1,1,-1,-1,-1.0,-1,1.0,0.3333333333333333
8809,4,2,4,1,10,5.5,1,0.5,0.5
3403,461,89,239,-1,10,0.7078651685393258,0,0.3723849372384937,0.19305856832971802
1307,7,2,5,1,1,1.0,1,0.4,0.2857142857142857
7838,87,26,241,-1,10,0.8461538461538461,0,0.1078838174273859,0.2988505747126437
7237,62,3,32,-1,3,0.3333333333333333,-1,0.09375,0.04838709677419355
3795,16,1,15,0,0,0.0,0,0.06666666666666667,0.0625
6288,75,16,273,-1,10,1.625,1,0.05860805860805861,0.21333333333333335
731,18,1,8,1,1,1.0,1,0.125,0.05555555555555555
5691,19,4,15,-1,0,-0.25,0,0.26666666666666666,0.21052631578947367
2094,26,1,21,2,2,2.0,2,0.047619047619047616,0.038461538461538464
5028,15,2,4,0,1,0.5,0,0.5,0.13333333333333333
1708,22,3,5,-1,-1,-1.0,-1,0.6,0.13636363636363635
988,9,1,3,-1,-1,-1.0,-1,0.3333333333333333,0.1111111111111111
5854,10,2,8,10,10,10.0,10,0.25,0.2
8036,16,2,4,0,0,0.0,0,0.5,0.125
6300,16,4,9,-1,1,-0.25,-1,0.4444444444444444,0.25
2240,48,3,5,-1,1,0.0,0,0.6,0.0625
7634,6,1,4,4,4,4.0,4,0.25,0.16666666666666666
5965,81,1,46,1,1,1.0,1,0.021739130434782608,0.012345679012345678
723,39,3,21,0,1,0.6666666666666666,1,0.14285714285714285,0.07692307692307693
5006,294,27,201,-1,10,1.0,0,0.13432835820895522,0.09183673469387756
5040,33,2,19,-1,1,0.0,-1,0.10526315789473684,0.06060606060606061
76,120,1,128,0,0,0.0,0,0.0078125,0.008333333333333333
3346,15,3,16,5,8,6.333333333333333,6,0.1875,0.2
5505,8,1,9,0,0,0.0,0,0.1111111111111111,0.125
4700,21,3,25,-1,0,-0.3333333333333333,0,0.12,0.14285714285714285
3941,112,5,18,0,3,1.0,0,0.2777777777777778,0.044642857142857144
2678,33,5,19,0,4,0.8,0,0.2631578947368421,0.15151515151515152
5562,14,2,10,2,8,5.0,2,0.2,0.14285714285714285
8130,20,1,5,0,0,0.0,0,0.2,0.05
3725,23,4,5,1,1,1.0,1,0.8,0.17391304347826086
7242,14,8,14,0,0,0.0,0,0.5714285714285714,0.5714285714285714
8608,3,3,9,2,10,7.333333333333333,10,0.3333333333333333,1.0
8643,9,1,11,0,0,0.0,0,0.09090909090909091,0.1111111111111111
2610,435,73,214,-1,5,0.410958904109589,0,0.3411214953271028,0.167816091954023
5396,21,2,13,-1,2,0.5,-1,0.15384615384615385,0.09523809523809523
6437,15,2,10,0,0,0.0,0,0.2,0.13333333333333333
1493,11,4,9,0,1,0.25,0,0.4444444444444444,0.36363636363636365
1235,15,2,7,-1,8,3.5,-1,0.2857142857142857,0.13333333333333333
7489,28,2,9,2,2,2.0,2,0.2222222222222222,0.07142857142857142
5212,48,1,2,10,10,10.0,10,0.5,0.020833333333333332
5875,33,8,13,-1,10,3.625,1,0.6153846153846154,0.24242424242424243
8656,33,10,56,0,0,0.0,0,0.17857142857142858,0.30303030303030304
2857,14,1,10,0,0,0.0,0,0.1,0.07142857142857142
3811,36,4,20,0,0,0.0,0,0.2,0.1111111111111111
3211,9,1,7,-1,-1,-1.0,-1,0.14285714285714285,0.1111111111111111
6936,5,1,11,3,3,3.0,3,0.09090909090909091,0.2
5586,26,5,14,-1,0,-0.2,0,0.35714285714285715,0.19230769230769232
2754,50,1,4,0,0,0.0,0,0.25,0.02
626,17,4,7,0,0,0.0,0,0.5714285714285714,0.23529411764705882
6847,8,5,5,0,9,1.8,0,1.0,0.625
3133,9,4,4,0,0,0.0,0,1.0,0.4444444444444444
3411,3,1,2,0,0,0.0,0,0.5,0.3333333333333333
6488,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
4830,30,1,12,1,1,1.0,1,0.08333333333333333,0.03333333333333333
3072,116,1,89,-1,-1,-1.0,-1,0.011235955056179775,0.008620689655172414
384,23,5,10,0,0,0.0,0,0.5,0.21739130434782608
8438,130,11,200,-1,8,1.0,0,0.055,0.08461538461538462
5123,30,5,29,-1,5,1.8,0,0.1724137931034483,0.16666666666666666
1927,17,2,8,0,6,3.0,0,0.25,0.11764705882352941
5647,9,4,11,0,0,0.0,0,0.36363636363636365,0.4444444444444444
2331,17,3,5,1,10,6.0,7,0.6,0.17647058823529413
4866,21,3,8,0,3,1.0,0,0.375,0.14285714285714285
8822,5,2,4,2,10,6.0,2,0.5,0.4
2322,25,6,58,-1,9,3.3333333333333335,3,0.10344827586206896,0.24
2738,70,8,56,0,7,2.875,1,0.14285714285714285,0.11428571428571428
159,10,1,13,0,0,0.0,0,0.07692307692307693,0.1
2169,38,2,9,0,1,0.5,0,0.2222222222222222,0.05263157894736842
3287,11,1,14,3,3,3.0,3,0.07142857142857142,0.09090909090909091
7250,13,2,10,1,1,1.0,1,0.2,0.15384615384615385
8415,31,1,12,10,10,10.0,10,0.08333333333333333,0.03225806451612903
3123,125,29,40,-1,2,0.5172413793103449,1,0.725,0.232
7290,16,2,12,5,5,5.0,5,0.16666666666666666,0.125
6988,9,2,8,0,0,0.0,0,0.25,0.2222222222222222
7662,10,6,8,-1,-1,-1.0,-1,0.75,0.6
3669,55,1,7,0,0,0.0,0,0.14285714285714285,0.01818181818181818
844,24,2,13,-1,-1,-1.0,-1,0.15384615384615385,0.08333333333333333
3370,8,2,8,10,10,10.0,10,0.25,0.25
743,11,2,7,0,0,0.0,0,0.2857142857142857,0.18181818181818182
5219,1,1,12,-1,-1,-1.0,-1,0.08333333333333333,1.0
271,8,1,6,2,2,2.0,2,0.16666666666666666,0.125
8290,11,1,2,2,2,2.0,2,0.5,0.09090909090909091
2804,87,2,56,10,10,10.0,10,0.03571428571428571,0.022988505747126436
6528,24,4,24,0,1,0.5,0,0.16666666666666666,0.16666666666666666
7788,13,1,19,4,4,4.0,4,0.05263157894736842,0.07692307692307693
3587,3,1,5,2,2,2.0,2,0.2,0.3333333333333333
1759,15,1,4,0,0,0.0,0,0.25,0.06666666666666667
1210,5,2,5,0,0,0.0,0,0.4,0.4
5892,36,4,11,0,0,0.0,0,0.36363636363636365,0.1111111111111111
5708,21,2,15,10,10,10.0,10,0.13333333333333333,0.09523809523809523
1363,9,1,7,0,0,0.0,0,0.14285714285714285,0.1111111111111111
806,160,23,79,-1,1,0.0,0,0.2911392405063291,0.14375
1148,66,1,19,1,1,1.0,1,0.05263157894736842,0.015151515151515152
7516,11,1,9,1,1,1.0,1,0.1111111111111111,0.09090909090909091
5480,9,2,8,4,10,7.0,4,0.25,0.2222222222222222
7023,28,4,23,0,0,0.0,0,0.17391304347826086,0.14285714285714285
2371,29,2,5,0,0,0.0,0,0.4,0.06896551724137931
1771,3,2,3,7,7,7.0,7,0.6666666666666666,0.6666666666666666
4209,8,1,6,0,0,0.0,0,0.16666666666666666,0.125
7424,5,1,1,0,0,0.0,0,1.0,0.2
1280,3,1,3,3,3,3.0,3,0.3333333333333333,0.3333333333333333
4036,10,1,5,0,0,0.0,0,0.2,0.1
1398,63,14,71,-1,6,0.8571428571428571,0,0.19718309859154928,0.2222222222222222
3284,1788,230,707,-1,10,0.3652173913043478,0,0.32531824611032534,0.12863534675615212
7718,29,2,2,0,0,0.0,0,1.0,0.06896551724137931
3173,208,10,202,0,10,1.0,0,0.04950495049504951,0.04807692307692308
8022,388,54,454,-1,10,0.07407407407407407,0,0.11894273127753303,0.13917525773195877
7711,233,71,118,0,10,0.7746478873239436,0,0.6016949152542372,0.30472103004291845
8391,25,1,6,0,0,0.0,0,0.16666666666666666,0.04
4899,9,1,8,0,0,0.0,0,0.125,0.1111111111111111
2069,22,1,14,0,0,0.0,0,0.07142857142857142,0.045454545454545456
3279,9,2,9,2,3,2.5,2,0.2222222222222222,0.2222222222222222
2595,28,1,26,0,0,0.0,0,0.038461538461538464,0.03571428571428571
4240,24,4,10,0,10,5.0,0,0.4,0.16666666666666666
2062,44,3,6,-1,8,2.0,-1,0.5,0.06818181818181818
7311,7,1,5,0,0,0.0,0,0.2,0.14285714285714285
6128,8,8,12,-1,-1,-1.0,-1,0.6666666666666666,1.0
2198,386,7,41,0,1,0.14285714285714285,0,0.17073170731707318,0.018134715025906734
3512,16,5,32,10,10,10.0,10,0.15625,0.3125
2496,13,1,11,10,10,10.0,10,0.09090909090909091,0.07692307692307693
7244,1,1,2,-1,-1,-1.0,-1,0.5,1.0
6110,5,1,3,0,0,0.0,0,0.3333333333333333,0.2
4874,197,3,62,0,0,0.0,0,0.04838709677419355,0.015228426395939087
4523,19,1,43,-1,-1,-1.0,-1,0.023255813953488372,0.05263157894736842
984,235,42,318,-1,10,2.0714285714285716,0,0.1320754716981132,0.17872340425531916
8570,47,1,18,0,0,0.0,0,0.05555555555555555,0.02127659574468085
4144,7,1,7,0,0,0.0,0,0.14285714285714285,0.14285714285714285
3328,9,3,4,0,10,6.666666666666667,10,0.75,0.3333333333333333
6810,15,4,20,-1,0,-0.75,-1,0.2,0.26666666666666666
2723,4,1,3,5,5,5.0,5,0.3333333333333333,0.25
8184,23,2,25,-1,-1,-1.0,-1,0.08,0.08695652173913043
